,Income,Customer Lifetime Value,Monthly Premium Auto,Total Claim Amount
7225,77469,12883.11573,109,757.170246
7226,30535,20930.05217,66,94.142294
7227,0,4814.350556,67,482.4
7228,39310,4836.892172,61,93.181865
7229,27229,18745.39592,99,475.2
7230,41418,17367.52612,112,537.6
7231,67840,9012.922138,112,83.240006
7232,0,5871.607022,80,871.055266
7233,23091,5926.729379,96,460.8
7234,69468,5453.709172,67,302.733593
7235,74143,9106.867749,114,547.2
7236,65165,5013.136429,126,604.8
7237,50537,6672.05628,165,60.005031
7238,72608,6521.368813,82,393.6
7239,26312,13024.22378,110,565.837664
7240,56900,2748.800067,68,304.115627
7241,60707,2803.59608,70,327.061103
7242,67276,7231.000788,61,181.804443
7243,30865,8329.286254,104,21.261834
7244,79487,4626.801093,114,547.2
7245,0,6265.343299,84,481.025786
7246,0,4504.16329,62,135.851316
7247,41098,11533.47722,96,250.058657
7248,89158,5349.996572,67,272.195232
7249,99612,2855.687705,70,336.0
7250,0,6601.611299,194,2306.508397
7251,94885,3470.177816,86,170.532133
7252,78352,5895.106386,74,152.365482
7253,43460,5065.935608,63,302.4
7254,46587,41787.90343,119,571.2
7255,21236,4882.286714,123,131.262395
7256,0,3837.615029,106,117.229971
7257,0,2154.073997,65,312.0
7258,0,5049.118385,68,457.169818
7259,28432,13869.92705,118,612.300581
7260,65167,5213.3743,131,628.8
7261,33700,4911.115538,62,274.114843
7262,0,7751.855026,105,756.0
7263,13663,25464.82059,97,465.6
7264,0,9472.956706,131,628.8
7265,0,5926.957452,84,403.2
7266,0,8470.043225,82,479.312226
7267,65933,8675.993821,108,379.951464
7268,0,18205.67367,128,614.4
7269,28663,2618.326183,66,430.604489
7270,78092,3349.639274,84,344.015386
7271,57693,5979.724161,76,547.2
7272,19614,16301.9676,85,574.024018
7273,23235,7882.987485,99,587.656629
7274,79528,7748.811,64,175.429028
7275,0,15860.03591,136,46.098963
7276,23253,2279.696801,61,292.8
7277,40571,15272.79977,100,361.788917
7278,60668,5498.753121,138,553.699596
7279,61776,5743.403321,73,343.278996
7280,38820,3942.917284,99,547.619785
7281,47285,2503.603127,63,302.4
7282,0,4558.592305,62,446.4
7283,78310,67907.2705,192,151.711475
7284,26222,2396.672304,62,297.6
7285,0,5568.947534,79,407.440238
7286,83926,7334.517166,181,124.447153
7287,24124,7150.111338,91,436.8
7288,28879,12023.75062,106,763.2
7289,0,4018.88493,112,544.250322
7290,12964,4770.550911,65,362.774545
7291,0,29297.33082,115,1251.042795
7292,88105,27929.96441,86,412.8
7293,66524,2899.922473,74,238.517525
7294,27398,2331.325089,68,326.4
7295,37759,8561.561976,108,518.4
7296,45743,11280.72641,96,673.780804
7297,54183,2764.024716,70,336.0
7298,46900,2580.849899,66,316.8
7299,59803,10856.01489,90,22.75546
7300,53787,4150.836913,104,666.092015
7301,35095,16979.79757,73,525.6
7302,0,5028.739297,67,216.196521
7303,0,64618.75715,217,1562.4
7304,30845,41103.24183,116,556.8
7305,23665,22658.53652,67,404.817249
7306,92107,7013.436657,88,16.37296
7307,62464,8658.863813,109,400.181882
7308,69991,5214.342348,65,4.619402
7309,23904,4334.064096,123,590.4
7310,0,3731.504584,96,460.8
7311,83894,22242.51659,110,82.019005
7312,88340,12280.76661,102,489.6
7313,0,13024.13012,125,900.0
7314,39602,7488.785177,64,307.2
7315,25905,2300.691547,63,302.4
7316,24626,30081.36783,108,225.971279
7317,59732,3745.374656,94,135.626867
7318,36898,13246.56841,169,811.2
7319,92864,5008.275979,123,96.338144
7320,0,2396.219292,66,433.160284
7321,93752,5146.898635,64,154.713524
7322,21156,6540.204626,89,111.836561
7323,67206,7159.806745,90,76.289123
7324,85654,6087.302608,76,46.20341
7325,59325,9772.736775,83,81.599332
7326,13528,6005.847375,86,412.8
7327,0,6811.576281,63,302.4
7328,0,16350.13061,165,1452.213743
7329,75333,3580.261881,90,289.236063
7330,61108,5821.128509,72,23.773332
7331,27083,2839.56968,73,525.6
7332,68997,10097.19837,63,206.926432
7333,33451,2674.227315,67,337.219884
7334,21500,4515.445404,115,39.292196
7335,26487,7998.347343,112,602.431489
7336,74713,2809.766683,70,336.0
7337,0,4748.794301,70,504.0
7338,85607,5272.518472,66,67.647131
7339,44891,6712.294021,83,74.803791
7340,89061,8188.976576,103,565.267705
7341,0,14429.89284,198,962.159318
7342,63774,4376.363592,111,60.036683
7343,93308,3713.803592,92,441.6
7344,10375,7590.050089,66,316.8
7345,85950,2795.735679,69,47.70723
7346,33402,8640.753192,109,71.053011
7347,18129,2624.896858,71,340.8
7348,0,4815.020779,66,711.8026
7349,0,4460.418492,65,312.0
7350,20396,6047.02516,76,364.8
7351,13376,8221.870429,108,774.714929
7352,32517,6798.272436,94,451.2
7353,28651,12817.41348,67,302.272725
7354,64964,5219.886414,66,286.967405
7355,34112,6140.242989,77,369.6
7356,0,3756.63877,108,718.383
7357,81145,7356.559341,92,321.060571
7358,39894,32725.2974,134,411.077415
7359,52447,7057.463184,90,61.585668
7360,0,11005.02349,69,496.8
7361,35398,5563.771927,71,340.8
7362,26239,7451.479991,65,312.0
7363,0,5181.054467,70,336.0
7364,83013,12584.00638,103,155.125923
7365,0,13057.01188,190,1833.182529
7366,86205,17776.82267,223,1070.4
7367,50414,2757.383982,69,331.2
7368,37496,7535.42519,65,312.0
7369,24224,2826.804029,71,511.2
7370,62338,7326.544855,92,4.216231
7371,63483,6633.137616,83,85.073541
7372,0,2485.886754,70,504.0
7373,38113,8598.185237,73,203.640251
7374,38676,8586.801328,72,146.124719
7375,20200,2417.777032,65,312.0
7376,29038,2693.663643,69,56.351667
7377,23179,7179.22522,91,436.8
7378,56598,10629.33736,88,92.966783
7379,0,2710.918992,76,547.2
7380,46988,7724.052993,195,294.762659
7381,20978,3508.569533,98,1176.2788
7382,0,2241.108638,63,453.6
7383,59130,33279.77231,117,436.533172
7384,31572,5348.30258,70,292.434826
7385,0,5251.152281,72,345.6
7386,32646,4686.807406,119,464.99983
7387,51791,7148.331333,181,422.960234
7388,70828,5028.575209,62,297.6
7389,40903,2415.415525,61,409.88696
7390,0,7545.548643,106,631.108223
7391,24031,5264.425866,66,316.8
7392,84927,4474.48438,112,537.6
7393,0,21578.86035,72,510.976913
7394,23893,2902.622439,73,186.292275
7395,71255,10876.4794,138,138.633681
7396,37697,4413.285858,112,38.403843
7397,33746,12504.49422,106,508.8
7398,70263,7462.926263,93,7.345946
7399,43367,4690.793868,118,1026.741926
7400,0,2943.045259,81,388.8
7401,0,5003.336664,66,445.19869
7402,11432,13466.92071,119,571.2
7403,67249,3386.186515,86,33.894695
7404,76839,5503.440723,68,326.4
7405,71210,25807.063,214,1027.2
7406,49447,4739.34663,119,762.007253
7407,98713,15777.88702,65,289.894293
7408,26094,2619.865336,67,2.028223
7409,26990,15445.66166,65,297.864823
7410,46644,3355.528168,84,150.688024
7411,33462,2874.08847,72,112.425578
7412,66880,2846.645431,71,340.8
7413,88680,23813.52051,66,201.762191
7414,0,5313.467001,79,568.8
7415,75132,3730.144916,93,446.4
7416,0,9031.214859,122,650.52179
7417,56617,5931.28489,74,355.2
7418,75638,9429.080755,83,108.69654
7419,24982,7613.049819,109,523.2
7420,40348,3313.014405,83,26.314753
7421,24083,7317.014254,63,340.453606
7422,81538,2665.737082,66,272.844816
7423,62873,3230.576665,81,207.75186
7424,66245,17367.27409,145,181.501424
7425,0,10595.81033,102,734.4
7426,26303,5999.380228,165,956.589903
7427,58620,17006.00256,71,340.8
7428,18375,3954.344534,103,535.080276
7429,30944,3589.372361,92,348.216284
7430,59630,7329.777554,185,888.0
7431,53957,7380.570445,184,61.554272
7432,44385,7472.672033,97,465.6
7433,0,8500.12195,119,856.8
7434,25561,19357.79964,163,983.374985
7435,85956,5846.114411,145,510.381882
7436,0,2231.786517,61,311.404068
7437,37406,4864.527356,122,1134.960471
7438,39053,4594.292826,114,547.2
7439,24475,3044.003202,84,604.8
7440,92296,2759.978287,69,331.2
7441,29484,11064.29047,93,446.4
7442,0,7555.828789,114,820.8
7443,48088,7469.557777,94,134.828318
7444,21366,4920.492369,63,302.4
7445,17101,12298.6863,113,542.4
7446,0,4630.363287,64,460.8
7447,26802,4636.54647,66,316.8
7448,89025,20467.71796,64,179.251604
7449,0,3792.829528,104,748.8
7450,52228,17526.17908,220,1056.0
7451,0,4715.469193,126,694.357961
7452,0,2288.763508,63,344.288189
7453,83086,5670.132321,71,320.486645
7454,53214,7228.993348,91,436.8
7455,51643,11009.13049,283,1358.4
7456,73168,5639.941974,70,425.800112
7457,0,11196.46002,298,2145.6
7458,0,12840.43291,90,648.0
7459,61246,8828.380695,110,159.239518
7460,32762,13268.79263,112,326.926833
7461,0,3728.874098,69,496.8
7462,0,4983.114656,133,957.6
7463,0,13727.79972,126,604.8
7464,64127,8343.751519,71,72.862304
7465,0,7191.831645,67,308.54976
7466,16794,13759.14695,96,460.8
7467,31930,9788.713108,83,37.699658
7468,74918,3360.44356,85,314.246507
7469,70742,4887.794108,124,211.68058
7470,64801,7582.113842,64,268.471802
7471,48829,2516.213745,64,300.312635
7472,73853,3571.34607,89,427.2
7473,0,9868.595441,99,712.8
7474,66844,5375.821564,70,104.977375
7475,11904,4254.620669,61,292.8
7476,56869,3061.052283,83,269.406119
7477,0,2414.770722,67,482.4
7478,0,4526.52638,68,326.4
7479,59325,5635.294733,71,229.686659
7480,0,8254.698836,115,552.0
7481,0,7320.070571,112,806.4
7482,25927,3933.813993,103,674.973614
7483,0,2433.089468,71,493.055291
7484,83073,5706.955563,71,10.42277
7485,0,2585.444463,73,350.4
7486,0,2659.70565,87,420.041981
7487,0,5310.861767,72,345.6
7488,35301,5874.820212,74,128.643975
7489,21829,8579.889155,111,532.8
7490,15142,8903.966435,116,792.609747
7491,0,8149.769437,71,340.8
7492,58498,2570.162134,67,321.6
7493,64592,2585.56013,64,307.2
7494,80306,2844.849804,71,340.8
7495,29105,4633.550875,117,272.612048
7496,47137,6678.899026,84,161.640052
7497,0,2222.865016,62,446.4
7498,0,8522.759016,109,723.786607
7499,0,25082.1789,100,1000.850446
7500,66711,3479.260311,86,366.381387
7501,48943,7851.582939,65,105.068788
7502,0,2509.508795,71,511.2
7503,34807,2854.26694,73,472.043042
7504,52583,8879.790017,113,528.20086
7505,0,8392.618913,111,617.396701
7506,92589,5279.478432,65,312.0
7507,96689,8272.330818,103,37.802583
7508,0,7662.429999,73,525.6
7509,76594,4899.977003,122,832.453791
7510,83777,4508.862933,112,377.354191
7511,20954,3094.320237,78,534.501024
7512,84491,4383.150505,110,156.282093
7513,89451,2530.705137,63,61.769564
7514,85132,8291.659086,106,501.134524
7515,11193,8164.31273,114,820.8
7516,28806,2337.35182,61,292.8
7517,76184,9002.409572,111,532.8
7518,66429,5389.499465,136,57.712985
7519,43278,2721.585434,68,326.4
7520,13528,6005.847375,86,412.8
7521,74015,5555.830205,72,471.443077
7522,54507,5470.060561,138,702.990032
7523,0,15610.90065,119,439.352186
7524,72302,2616.613903,66,316.8
7525,14606,4681.52815,72,439.772868
7526,0,4890.1093,68,689.282166
7527,43406,7457.344801,187,897.6
7528,60426,22185.88045,62,133.284622
7529,26334,5305.087084,71,340.8
7530,22514,9470.624437,80,203.469143
7531,76114,3548.148767,88,422.4
7532,48791,2451.535793,62,69.794432
7533,65605,8652.652451,111,377.781658
7534,69259,2535.223185,63,362.51794
7535,0,4314.065657,64,460.8
7536,0,6731.050335,62,446.4
7537,90969,7779.588181,65,190.751345
7538,50180,2805.286098,77,360.499075
7539,41991,5251.968272,67,88.382536
7540,71391,8044.872393,67,284.000172
7541,0,4250.282624,61,292.8
7542,70725,13891.67638,70,336.0
7543,36650,2725.356404,69,56.60333
7544,54194,4779.893422,119,112.268583
7545,23554,4808.957973,61,142.459804
7546,62464,8658.863813,109,400.181882
7547,71888,9215.541928,115,552.0
7548,80846,5068.426258,65,227.183015
7549,0,4879.713235,67,321.6
7550,11432,13466.92071,119,571.2
7551,39017,13306.18451,170,592.85751
7552,0,7350.182328,108,777.6
7553,73769,4822.436037,61,121.654567
7554,58557,3554.845264,88,55.510526
7555,0,3135.579831,91,707.264022
7556,48367,57520.50151,161,772.8
7557,39718,2515.411468,65,366.531664
7558,0,7247.495684,96,460.8
7559,43358,4878.950256,61,400.294938
7560,83873,2971.919417,76,218.374041
7561,22361,11302.60169,95,530.667993
7562,70061,7996.597066,99,699.517349
7563,0,7411.813055,73,525.6
7564,65742,3179.474225,79,277.360797
7565,23665,22658.53652,67,404.817249
7566,66457,3774.861293,95,456.0
7567,82634,8224.770259,104,324.097433
7568,0,2563.582441,69,331.2
7569,0,2393.915369,70,425.266308
7570,29735,2453.570794,69,331.2
7571,61417,5143.878519,65,206.01822
7572,0,7378.510732,105,756.0
7573,43846,2574.198807,65,125.52458
7574,0,22315.05787,67,482.4
7575,33775,2430.484375,61,292.8
7576,96988,6160.999344,77,369.6
7577,0,7912.132168,114,820.8
7578,81945,5534.821886,68,47.451832
7579,0,2382.672856,65,27.031485
7580,19019,6991.248087,186,1003.050834
7581,62579,2885.328202,72,326.242099
7582,46587,41787.90343,119,571.2
7583,0,2848.564466,81,583.2
7584,0,8123.023295,78,561.6
7585,0,9661.103686,135,648.0
7586,0,4488.134688,66,758.460636
7587,29327,4561.27302,118,627.898468
7588,81081,11546.17372,96,206.211089
7589,0,3788.814643,106,763.2
7590,57222,13502.63148,112,297.187468
7591,91147,8563.968057,107,50.473675
7592,76638,2913.475108,73,435.189747
7593,29697,7540.584824,64,147.128736
7594,0,6950.532764,61,301.402778
7595,67352,7255.137772,181,560.947563
7596,23904,4334.064096,123,590.4
7597,0,6307.497245,88,422.4
7598,89953,5904.847853,74,274.165887
7599,20862,4794.481412,68,326.4
7600,47663,9180.154161,114,103.702555
7601,49564,8355.512557,105,661.608936
7602,28432,13869.92705,118,612.300581
7603,32356,13452.1928,117,428.490681
7604,55269,16798.85832,71,340.8
7605,0,8273.111579,116,509.513764
7606,76771,7408.836056,95,91.674854
7607,75648,4349.30875,108,112.660916
7608,20698,4744.967459,68,248.422693
7609,29734,17208.05642,63,649.83837
7610,43963,8673.587,110,528.0
7611,29465,2497.910013,63,302.4
7612,24851,32069.87526,103,604.289428
7613,0,3312.253233,107,770.4
7614,11033,10828.37347,97,511.120131
7615,20495,12128.36511,61,292.8
7616,95766,5505.687336,68,162.557048
7617,0,6715.342541,65,655.073317
7618,61029,2836.677371,72,114.429816
7619,0,3561.595726,105,504.0
7620,56188,6552.399896,86,175.972039
7621,94812,2833.980142,70,121.025058
7622,0,5099.513147,70,336.0
7623,55338,9415.527031,116,556.8
7624,82477,3644.833554,90,432.0
7625,20852,2927.516316,73,383.789732
7626,0,9227.945752,82,296.637382
7627,0,3148.42409,83,544.217453
7628,0,3063.114594,95,456.0
7629,72460,3417.953745,85,370.018108
7630,76358,23594.6802,66,86.461582
7631,96306,7519.133631,95,185.355353
7632,49544,3969.433177,101,0.769185
7633,0,4874.0748,68,609.323227
7634,0,7261.615478,101,727.2
7635,63357,8005.964669,101,565.508572
7636,0,2996.139865,82,590.4
7637,23060,4175.945269,109,731.350857
7638,27781,8491.858636,71,340.8
7639,43246,2402.172069,62,52.435202
7640,14254,4775.475851,124,595.2
7641,60334,4235.183999,106,111.164747
7642,35625,5107.163002,65,288.572108
7643,54684,13167.60512,111,302.137164
7644,56228,2520.301352,65,276.877348
7645,82166,5189.289582,134,643.2
7646,30406,2893.313855,73,350.4
7647,75007,3985.547406,101,668.773522
7648,79271,2414.638309,62,232.753598
7649,0,18688.30707,76,364.8
7650,59414,16589.71237,140,65.022258
7651,44719,23331.829,66,316.8
7652,0,4699.034135,129,291.744204
7653,21986,2395.57,63,333.696228
7654,58480,8861.482361,113,542.4
7655,37520,8936.823519,74,163.576763
7656,50165,7340.496505,62,129.999138
7657,42961,26453.93512,83,398.4
7658,86687,6342.473656,80,274.159702
7659,0,6560.815344,93,41.617367
7660,23772,6687.593818,83,100.652984
7661,0,3681.253483,98,354.939043
7662,18241,2555.535685,65,151.991098
7663,0,2373.795076,65,312.0
7664,86650,2732.652352,69,323.865715
7665,0,4703.71858,137,1554.089517
7666,35973,19259.84494,159,763.2
7667,26262,3844.569357,97,465.6
7668,25187,4683.443348,121,580.8
7669,88081,5174.081063,64,82.483947
7670,83460,2655.864573,66,443.44552
7671,19949,5615.073509,74,355.2
7672,0,3161.171297,92,897.379535
7673,0,7575.647415,109,784.8
7674,77739,3985.398895,98,428.563553
7675,23649,9706.375239,122,535.606632
7676,68980,7736.654606,98,464.038577
7677,60010,4179.488639,103,494.4
7678,30968,5759.011129,74,45.425684
7679,0,4165.396419,116,556.8
7680,99841,2632.552578,65,312.0
7681,0,3885.456401,105,504.0
7682,32967,8161.944953,105,504.0
7683,0,13024.13012,125,900.0
7684,31794,14137.23043,119,571.2
7685,36710,3700.678124,94,676.8
7686,36267,5511.033294,69,263.454037
7687,12430,5169.49937,73,350.4
7688,93715,6044.020038,74,532.8
7689,75648,4349.30875,108,112.660916
7690,24584,9688.129179,66,279.706613
7691,36088,5528.212807,72,345.6
7692,21723,7894.5005,104,748.8
7693,63833,5935.815989,73,199.460544
7694,0,4520.339327,61,304.156333
7695,45892,3219.146148,81,388.8
7696,90263,5935.572179,74,355.2
7697,0,2322.572562,63,453.6
7698,40548,11692.00974,98,470.4
7699,0,10175.2441,99,831.340966
7700,50450,2513.971107,63,302.4
7701,0,2897.779107,85,612.0
7702,75963,5515.246935,69,102.147789
7703,32714,3469.836978,87,513.041633
7704,42790,6907.554242,87,290.057111
7705,20694,3647.24611,94,451.2
7706,25820,3265.156348,82,393.6
7707,24744,2514.282096,65,312.0
7708,0,4462.997006,73,350.4
7709,27538,4570.673702,63,285.843893
7710,81280,2752.65503,68,308.349562
7711,0,2188.655055,67,321.6
7712,0,2710.149379,73,350.4
7713,26486,14754.35923,128,614.4
7714,0,10759.40004,97,465.6
7715,0,12357.11512,182,1953.87972
7716,68331,5033.390798,63,302.4
7717,0,2370.618948,71,511.2
7718,21636,11236.31135,64,213.587367
7719,0,12476.64759,121,871.2
7720,0,14641.51818,133,1386.870718
7721,0,4731.844073,64,307.2
7722,35601,10620.49148,69,249.803437
7723,0,13478.8,198,1425.6
7724,28558,8873.201307,119,797.558033
7725,60101,5260.921627,66,1.332349
7726,22426,2792.009458,76,528.391284
7727,30720,10018.66117,139,778.463303
7728,34161,7180.270931,186,892.8
7729,42987,3012.039703,77,128.490137
7730,0,4236.814353,61,292.8
7731,80928,5283.362834,132,538.545218
7732,86640,5395.091602,67,65.457366
7733,26714,6913.566525,64,307.2
7734,78618,2619.337376,66,225.578841
7735,0,8390.122077,78,732.340362
7736,0,13727.79972,126,604.8
7737,62977,4482.015107,115,552.0
7738,0,2827.55957,79,568.8
7739,19724,5584.961718,72,345.6
7740,27558,7568.85152,65,312.0
7741,86054,9664.330983,239,115.166422
7742,42846,6480.681366,81,286.142521
7743,57107,8707.619537,110,528.0
7744,0,9048.983447,119,571.2
7745,54314,2615.852084,66,282.770894
7746,29950,4878.829713,61,292.8
7747,24195,10793.75704,90,360.269404
7748,0,5528.080912,73,388.819919
7749,47481,4605.87485,116,556.8
7750,63354,8343.412804,106,508.8
7751,57591,13009.24125,66,316.8
7752,0,7486.019078,71,340.8
7753,34919,9547.71004,82,277.871312
7754,76879,8110.704417,101,487.102627
7755,61584,7379.456823,61,205.294927
7756,28792,6612.617859,185,1166.603776
7757,0,7452.233634,105,504.0
7758,26713,2686.535218,71,142.695319
7759,0,4470.181084,129,928.8
7760,34244,10348.01348,87,417.6
7761,25251,11790.49617,66,316.8
7762,0,4566.123651,68,326.4
7763,59848,5905.971667,73,131.614733
7764,39815,7492.055949,64,91.391245
7765,58840,3427.154407,86,73.27252
7766,97131,5181.620895,64,307.2
7767,58089,4686.469674,118,566.4
7768,0,2710.12066,71,340.8
7769,0,4313.34397,126,656.57161
7770,21808,4755.36505,119,571.2
7771,89771,36516.0456,114,432.409662
7772,36776,7792.067056,65,240.186527
7773,31213,2549.998419,65,312.0
7774,0,7521.282545,115,987.293841
7775,0,11510.36033,61,439.2
7776,0,7999.251628,107,513.6
7777,32555,7927.182997,68,86.912677
7778,0,21123.1166,69,496.8
7779,29735,2453.570794,69,331.2
7780,80590,2981.549197,74,97.928632
7781,22565,5110.755667,132,633.6
7782,54817,5351.853544,137,209.504391
7783,0,9015.819465,62,42.642554
7784,55393,5903.612641,74,2.173552
7785,0,8852.734284,83,597.6
7786,75634,13333.38849,110,432.805382
7787,62464,8658.863813,109,400.181882
7788,72648,4871.15057,61,120.850664
7789,77167,5279.198664,66,137.086695
7790,56980,6689.022728,84,599.000883
7791,27444,5244.550942,66,313.931213
7792,57289,6688.857444,86,562.224942
7793,84091,8408.308374,105,380.560266
7794,0,2052.948967,67,806.180375
7795,59590,10592.58753,136,460.266881
7796,89672,2913.493264,72,309.568636
7797,96535,5243.446345,66,271.074379
7798,25575,14191.59699,117,561.6
7799,38910,9426.384787,78,20.209679
7800,39426,4521.190551,114,412.884282
7801,28304,3579.023825,91,655.2
7802,52210,6285.15476,80,384.0
7803,0,7844.252972,102,273.945412
7804,94851,8283.843281,104,190.998822
7805,0,2436.397813,67,399.0564
7806,18608,2538.62632,71,340.8
7807,41025,7304.395148,92,20.374393
7808,71449,32474.76977,102,734.4
7809,92653,6674.455913,83,456.519419
7810,33190,33473.34946,106,508.8
7811,24290,6459.640942,82,393.6
7812,22571,4605.036646,63,302.4
7813,26409,5686.743252,71,475.166267
7814,21616,6608.165971,93,944.854655
7815,36463,7158.530736,92,441.6
7816,14290,10179.71704,271,1300.8
7817,34645,5052.381573,69,220.446667
7818,67001,5201.357604,131,463.425687
7819,96200,8632.783576,107,513.6
7820,69241,7350.930502,93,111.250449
7821,55843,7690.159642,64,307.2
7822,20305,8259.1108,76,496.477418
7823,0,2317.282049,68,489.6
7824,44329,8929.611119,112,537.6
7825,44279,4854.362069,61,292.8
7826,0,2659.70565,87,420.041981
7827,34695,8750.222052,113,100.323765
7828,79297,5054.780543,64,72.760316
7829,0,2199.516645,62,297.6
7830,84183,5715.312991,72,255.565349
7831,53375,9566.839884,79,127.322656
7832,32046,10094.13003,127,475.599472
7833,91393,5444.793941,67,460.551521
7834,76731,2582.408525,64,201.455005
7835,82081,50568.25912,249,753.760098
7836,51337,3484.247842,88,72.543171
7837,74015,5555.830205,72,471.443077
7838,0,4173.140695,117,842.4
7839,0,2897.494724,77,554.4
7840,68849,8044.511759,67,252.699037
7841,37376,7716.997859,99,65.548725
7842,0,2274.669484,64,621.968062
7843,62464,8658.863813,109,400.181882
7844,88304,11260.90364,95,276.467811
7845,0,16414.04415,112,682.422936
7846,65900,20018.20459,62,297.6
7847,0,4698.759935,67,321.6
7848,61374,9002.117386,113,210.100003
7849,0,25030.89457,110,528.0
7850,31841,3102.998522,78,126.857228
7851,27861,2587.107864,65,312.0
7852,0,4983.61893,83,736.00483
7853,0,6265.343299,84,481.025786
7854,94550,7233.540011,90,432.0
7855,39604,5357.260833,68,63.127223
7856,42928,11130.11974,93,651.623195
7857,54737,2610.369217,66,391.970334
7858,0,7452.543017,68,489.6
7859,80587,6352.961129,78,276.191729
7860,0,14585.37736,194,931.2
7861,80028,17292.93538,86,114.02307
7862,11904,4254.620669,61,292.8
7863,54872,9621.72619,121,580.8
7864,0,14260.91441,99,204.121476
7865,0,7756.307652,74,532.8
7866,46417,5875.212734,74,164.746184
7867,46239,4946.960039,67,6.395416
7868,0,2660.009874,73,350.4
7869,25550,2372.289378,61,439.2
7870,27514,15613.95173,197,1367.199081
7871,84417,7803.503824,98,139.714897
7872,55906,10346.11154,86,58.469264
7873,21638,4960.548942,65,468.0
7874,16121,7099.574987,65,312.0
7875,36261,24442.29656,68,16.800832
7876,11432,13466.92071,119,571.2
7877,62566,2598.061204,65,48.344273
7878,10312,2886.451602,78,486.278557
7879,67778,2566.398498,64,171.287759
7880,92895,6252.3631,77,43.14147
7881,55290,5174.689686,65,13.874775
7882,23377,9263.179837,116,556.8
7883,38713,4834.710493,66,316.8
7884,0,2361.742243,66,145.896438
7885,56342,2674.730716,69,331.2
7886,29593,16159.54237,137,657.6
7887,18495,26197.41498,113,542.4
7888,82887,2664.242814,66,420.374805
7889,71366,15162.06565,94,265.216633
7890,49078,22332.43946,97,484.013411
7891,10787,4995.1712,71,697.798804
7892,0,16109.75353,73,350.4
7893,10194,4957.404306,65,312.0
7894,81763,2866.779811,72,518.4
7895,59763,8719.896238,73,350.4
7896,0,22448.68617,78,561.6
7897,96832,6864.647514,85,408.0
7898,21135,4980.18765,130,678.946216
7899,16143,2312.328541,62,32.114117
7900,74015,5555.830205,72,471.443077
7901,84178,26763.82631,74,12.588784
7902,0,2471.441785,70,504.0
7903,0,17759.38575,63,661.7151
7904,63936,14628.49627,189,765.012123
7905,0,5801.828142,83,597.6
7906,37940,5209.945549,129,512.542299
7907,30703,2814.438036,70,336.0
7908,54898,5417.744055,69,176.242159
7909,89030,16775.80883,139,49.566591
7910,15630,7980.304624,115,656.775467
7911,35625,5107.163002,65,288.572108
7912,48329,2690.781969,67,470.386291
7913,11904,4254.620669,61,292.8
7914,12261,4643.413135,125,600.0
7915,0,6217.258012,86,39.730199
7916,87810,11373.98852,94,225.641724
7917,64744,10861.71019,139,41.308429
7918,0,8569.36439,117,957.134978
7919,60735,16069.95283,135,571.695889
7920,0,2410.355726,67,482.4
7921,36261,14057.42125,118,1197.713861
7922,0,4872.577302,135,648.0
7923,0,9031.214859,122,650.52179
7924,23277,2993.117683,77,369.6
7925,50320,5846.520588,73,297.738909
7926,49675,2589.43003,65,312.0
7927,19508,6558.880167,61,292.8
7928,20815,8105.996039,110,528.0
7929,46621,7232.609391,61,30.448249
7930,22775,13599.92487,184,883.2
7931,91814,5093.379714,63,167.037619
7932,20396,6047.02516,76,364.8
7933,73836,7172.070153,182,553.385695
7934,55910,3438.949322,86,324.348688
7935,43054,5418.463878,68,326.4
7936,64543,7824.492263,65,200.177163
7937,75988,7930.602564,67,200.54531
7938,0,9321.284825,64,572.522796
7939,29051,2775.080095,73,153.200014
7940,87382,5792.666316,72,345.6
7941,30694,3596.83011,91,436.8
7942,0,14713.52329,85,877.034575
7943,49259,44520.13577,144,820.431905
7944,47528,3071.784639,77,277.582137
7945,70624,8471.292552,106,49.234943
7946,0,7205.019561,64,505.975326
7947,31409,11154.67599,93,381.960657
7948,35504,10168.27175,128,404.303518
7949,44833,5688.20499,72,345.6
7950,24423,5272.932008,67,321.6
7951,0,13799.05459,127,609.6
7952,0,4167.994667,69,433.959806
7953,0,4242.69282,61,439.2
7954,96917,5736.45893,71,373.047039
7955,84450,2679.686625,68,291.257059
7956,0,11828.61437,111,1018.808223
7957,0,11905.06754,115,840.179082
7958,10097,4212.8026,110,218.635593
7959,33255,5553.18672,138,662.4
7960,94132,26538.57925,73,350.4
7961,42602,6511.467626,85,63.161647
7962,17250,4730.355248,62,175.528642
7963,74212,2908.020838,73,188.878749
7964,85756,4821.156466,61,117.036869
7965,24910,2248.449633,63,347.857619
7966,41596,5232.454958,66,316.8
7967,72202,2557.585549,63,453.6
7968,33967,5871.175279,76,364.8
7969,77951,3681.978995,93,19.668633
7970,77521,5918.066128,73,350.4
7971,0,16152.90489,109,852.460341
7972,86305,4984.618655,62,80.73124
7973,0,6637.228238,92,662.4
7974,57693,5979.724161,76,547.2
7975,0,7736.457821,112,78.975117
7976,33137,5644.474853,74,472.500375
7977,0,6944.739992,68,489.6
7978,44938,7373.225991,183,2069.309854
7979,33617,13979.09014,117,761.722334
7980,38460,2395.968567,61,191.365686
7981,0,2387.858281,67,482.4
7982,40171,4883.335068,123,576.880144
7983,0,20496.69426,64,307.2
7984,36631,2491.317024,62,67.530904
7985,74335,7372.230729,187,896.436023
